//pickedCard,CardNumber,ChipsOnCard,NumCardsLeft,Player0NumChips,Player0NumCards,Player0Score,Player1NumChips,Player1NumCards,Player1Score,Player2NumChips,Player2NumCards,Player2Score

1,1,14,0,9,11,6,107,11,5,110,11,5,85
2,1,4,0,8,11,6,107,11,6,114,11,5,85
3,1,9,0,7,11,6,107,11,6,114,11,6,85
1,1,3,0,6,11,7,110,11,6,114,11,6,85
2,1,16,0,5,11,7,110,11,7,113,11,6,85
3,1,31,0,4,11,7,110,11,7,113,11,7,116
1,1,22,0,3,11,8,110,11,7,113,11,7,116
2,1,10,0,2,11,8,110,11,8,123,11,7,116
ENDOFGAME
1,1,33,0,24,11,1,33,11,0,0,11,0,0
2,1,35,0,23,11,1,33,11,1,35,11,0,0
3,1,21,0,22,11,1,33,11,1,35,11,1,21
1,1,5,0,21,11,2,38,11,1,35,11,1,21
2,1,8,0,20,11,2,38,11,2,43,11,1,21
3,1,28,0,19,11,2,38,11,2,43,11,2,49
1,1,7,0,18,11,3,45,11,2,43,11,2,49
2,1,26,0,17,11,3,45,11,3,69,11,2,49
3,1,19,0,16,11,3,45,11,3,69,11,3,68
1,1,34,0,15,11,4,45,11,3,69,11,3,68
2,1,20,0,14,11,4,45,11,4,89,11,3,68
3,1,15,0,13,11,4,45,11,4,89,11,4,83
1,1,31,0,12,11,5,76,11,4,89,11,4,83
2,1,32,0,11,11,5,76,11,5,121,11,4,83
3,1,29,0,10,11,5,76,11,5,121,11,5,83
1,1,18,0,9,11,6,94,11,5,121,11,5,83
2,1,6,0,8,11,6,94,11,6,127,11,5,83
3,1,25,0,7,11,6,94,11,6,127,11,6,108
1,1,27,0,6,11,7,121,11,6,127,11,6,108
2,1,4,0,5,11,7,121,11,7,131,11,6,108
3,1,24,0,4,11,7,121,11,7,131,11,7,107
1,1,10,0,3,11,8,131,11,7,131,11,7,107
2,1,16,0,2,11,8,131,11,8,147,11,7,107
ENDOFGAME
1,1,32,0,24,11,1,32,11,0,0,11,0,0
2,1,18,0,23,11,1,32,11,1,18,11,0,0
3,1,21,0,22,11,1,32,11,1,18,11,1,21
1,1,31,0,21,11,2,31,11,1,18,11,1,21
2,1,24,0,20,11,2,31,11,2,42,11,1,21
3,1,28,0,19,11,2,31,11,2,42,11,2,49
1,1,3,0,18,11,3,34,11,2,42,11,2,49
2,1,9,0,17,11,3,34,11,3,51,11,2,49
3,1,17,0,16,11,3,34,11,3,51,11,3,66
1,1,25,0,15,11,4,59,11,3,51,11,3,66
2,1,30,0,14,11,4,59,11,4,81,11,3,66
3,1,8,0,13,11,4,59,11,4,81,11,4,74
1,1,14,0,12,11,5,73,11,4,81,11,4,74
2,1,33,0,11,11,5,73,11,5,114,11,4,74
3,1,35,0,10,11,5,73,11,5,114,11,5,109
1,1,11,0,9,11,6,84,11,5,114,11,5,109
2,1,22,0,8,11,6,84,11,6,136,11,5,109
3,1,23,0,7,11,6,84,11,6,136,11,6,132
1,1,16,0,6,11,7,100,11,6,136,11,6,132
2,1,5,0,5,11,7,100,11,7,141,11,6,132
3,1,19,0,4,11,7,100,11,7,141,11,7,151
1,1,12,0,3,11,8,100,11,7,141,11,7,151
2,1,13,0,2,11,8,100,11,8,154,11,7,151
ENDOFGAME
1,1,29,0,24,11,1,29,11,0,0,11,0,0
2,1,22,0,23,11,1,29,11,1,22,11,0,0
3,1,33,0,22,11,1,29,11,1,22,11,1,33
1,1,26,0,21,11,2,55,11,1,22,11,1,33
2,1,16,0,20,11,2,55,11,2,38,11,1,33
3,1,32,0,19,11,2,55,11,2,38,11,2,32
1,1,15,0,18,11,3,70,11,2,38,11,2,32
2,1,27,0,17,11,3,70,11,3,65,11,2,32
3,1,4,0,16,11,3,70,11,3,65,11,3,36
1,1,7,0,15,11,4,77,11,3,65,11,3,36
2,1,34,0,14,11,4,77,11,4,99,11,3,36
3,1,14,0,13,11,4,77,11,4,99,11,4,50
1,1,31,0,12,11,5,108,11,4,99,11,4,50
2,1,12,0,11,11,5,108,11,5,111,11,4,50
3,1,6,0,10,11,5,108,11,5,111,11,5,56
1,1,24,0,9,11,6,132,11,5,111,11,5,56
2,1,18,0,8,11,6,132,11,6,129,11,5,56
3,1,28,0,7,11,6,132,11,6,129,11,6,84
1,1,9,0,6,11,7,141,11,6,129,11,6,84
2,1,3,0,5,11,7,141,11,7,132,11,6,84
3,1,30,0,4,11,7,141,11,7,132,11,7,114
1,1,21,0,3,11,8,162,11,7,132,11,7,114
1,1,13,0,24,11,1,13,11,0,0,11,0,0
2,1,35,0,23,11,1,13,11,1,35,11,0,0
3,1,4,0,22,11,1,13,11,1,35,11,1,4
1,1,8,0,21,11,2,21,11,1,35,11,1,4
2,1,16,0,20,11,2,21,11,2,51,11,1,4
3,1,28,0,19,11,2,21,11,2,51,11,2,32
1,1,21,0,18,11,3,42,11,2,51,11,2,32
2,1,32,0,17,11,3,42,11,3,83,11,2,32
3,1,25,0,16,11,3,42,11,3,83,11,3,57
1,1,19,0,15,11,4,61,11,3,83,11,3,57
2,1,24,0,14,11,4,61,11,4,107,11,3,57
3,1,34,0,13,11,4,61,11,4,107,11,4,91
1,1,22,0,12,11,5,61,11,4,107,11,4,91
2,1,23,0,11,11,5,61,11,5,106,11,4,91
3,1,30,0,10,11,5,61,11,5,106,11,5,121
1,1,27,0,9,11,6,88,11,5,106,11,5,121
2,1,14,0,8,11,6,88,11,6,120,11,5,121
3,1,6,0,7,11,6,88,11,6,120,11,6,127
1,1,17,0,6,11,7,105,11,6,120,11,6,127
2,1,18,0,5,11,7,105,11,7,138,11,6,127
3,1,26,0,4,11,7,105,11,7,138,11,7,127
1,1,7,0,3,11,8,104,11,7,138,11,7,127
2,1,12,0,2,11,8,104,11,8,150,11,7,127
ENDOFGAME
1,0,10,0,24,11,0,0,11,0,0,11,0,0
2,1,10,0,24,10,0,0,12,1,10,11,0,0
3,1,24,0,23,10,0,0,12,1,10,11,1,24
1,1,21,0,22,10,1,21,12,1,10,11,1,24
2,1,31,0,21,10,1,21,12,2,41,11,1,24
3,1,35,0,20,10,1,21,12,2,41,11,2,59
1,1,12,0,19,10,2,33,12,2,41,11,2,59
2,1,20,0,18,10,2,33,12,3,61,11,2,59
3,1,7,0,17,10,2,33,12,3,61,11,3,66
1,1,32,0,16,10,3,65,12,3,61,11,3,66
2,1,29,0,15,10,3,65,12,4,90,11,3,66
3,1,25,0,14,10,3,65,12,4,90,11,4,66
1,1,19,0,13,10,4,84,12,4,90,11,4,66
2,1,11,0,12,10,4,84,12,5,90,11,4,66
3,1,27,0,11,10,4,84,12,5,90,11,5,93
1,1,16,0,10,10,5,100,12,5,90,11,5,93
2,1,23,0,9,10,5,100,12,6,113,11,5,93
3,1,8,0,8,10,5,100,12,6,113,11,6,93
1,1,6,0,7,10,6,106,12,6,113,11,6,93
2,1,18,0,6,10,6,106,12,7,131,11,6,93
3,1,13,0,5,10,6,106,12,7,131,11,7,106
1,1,33,0,4,10,7,106,12,7,131,11,7,106
2,1,30,0,3,10,7,106,12,8,100,11,7,106
3,1,26,0,2,10,7,106,12,8,100,11,8,79
ENDOFGAME
1,0,31,0,24,11,0,0,11,0,0,11,0,0
2,1,31,0,24,10,0,0,12,1,31,11,0,0
3,1,4,0,23,10,0,0,12,1,31,11,1,4
1,1,26,0,22,10,1,26,12,1,31,11,1,4
2,1,8,0,21,10,1,26,12,2,39,11,1,4
3,1,5,0,20,10,1,26,12,2,39,11,2,4
1,1,6,0,19,10,2,32,12,2,39,11,2,4
2,1,7,0,18,10,2,32,12,3,38,11,2,4
3,1,10,0,17,10,2,32,12,3,38,11,3,14
1,1,16,0,16,10,3,48,12,3,38,11,3,14
2,1,27,0,15,10,3,48,12,4,65,11,3,14
3,1,3,0,14,10,3,48,12,4,65,11,4,13
1,1,14,0,13,10,4,62,12,4,65,11,4,13
2,1,33,0,12,10,4,62,12,5,98,11,4,13
3,1,32,0,11,10,4,62,12,5,98,11,5,45
1,1,28,0,10,10,5,90,12,5,98,11,5,45
2,1,11,0,9,10,5,90,12,6,109,11,5,45
3,1,22,0,8,10,5,90,12,6,109,11,6,67
1,1,34,0,7,10,6,124,12,6,109,11,6,67
2,1,13,0,6,10,6,124,12,7,122,11,6,67
3,1,25,0,5,10,6,124,12,7,122,11,7,92
1,1,12,0,4,10,7,136,12,7,122,11,7,92
2,1,35,0,3,10,7,136,12,8,157,11,7,92
3,1,17,0,2,10,7,136,12,8,157,11,8,109
ENDOFGAME
1,0,21,0,24,11,0,0,11,0,0,11,0,0
2,1,21,0,24,10,0,0,12,1,21,11,0,0
3,1,19,0,23,10,0,0,12,1,21,11,1,19
1,1,11,0,22,10,1,11,12,1,21,11,1,19
2,1,3,0,21,10,1,11,12,2,24,11,1,19
3,1,5,0,20,10,1,11,12,2,24,11,2,24
1,1,4,0,19,10,2,15,12,2,24,11,2,24
2,1,26,0,18,10,2,15,12,3,50,11,2,24
3,1,22,0,17,10,2,15,12,3,50,11,3,46
1,1,23,0,16,10,3,38,12,3,50,11,3,46
2,1,24,0,15,10,3,38,12,4,74,11,3,46
3,1,28,0,14,10,3,38,12,4,74,11,4,74
1,1,9,0,13,10,4,47,12,4,74,11,4,74
2,1,15,0,12,10,4,47,12,5,89,11,4,74
3,1,25,0,11,10,4,47,12,5,89,11,5,99
1,1,6,0,10,10,5,53,12,5,89,11,5,99
2,1,18,0,9,10,5,53,12,6,107,11,5,99
3,1,7,0,8,10,5,53,12,6,107,11,6,106
1,1,17,0,7,10,6,70,12,6,107,11,6,106
2,1,32,0,6,10,6,70,12,7,139,11,6,106
3,1,30,0,5,10,6,70,12,7,139,11,7,136
1,1,10,0,4,10,7,59,12,7,139,11,7,136
2,1,35,0,3,10,7,59,12,8,174,11,7,136
3,1,29,0,2,10,7,59,12,8,174,11,8,106
ENDOFGAME
1,1,33,0,24,11,1,33,11,0,0,11,0,0
2,1,35,0,23,11,1,33,11,1,35,11,0,0
3,1,3,0,22,11,1,33,11,1,35,11,1,3
1,1,8,0,21,11,2,41,11,1,35,11,1,3
2,1,10,0,20,11,2,41,11,2,45,11,1,3
3,1,27,0,19,11,2,41,11,2,45,11,2,30
1,1,30,0,18,11,3,71,11,2,45,11,2,30
2,1,15,0,17,11,3,71,11,3,60,11,2,30
3,1,29,0,16,11,3,71,11,3,60,11,3,59
1,1,22,0,15,11,4,93,11,3,60,11,3,59
2,1,34,0,14,11,4,93,11,4,59,11,3,59
3,1,4,0,13,11,4,93,11,4,59,11,4,59
1,1,18,0,12,11,5,111,11,4,59,11,4,59
2,1,20,0,11,11,5,111,11,5,79,11,4,59
3,1,14,0,10,11,5,111,11,5,79,11,5,73
1,1,32,0,9,11,6,110,11,5,79,11,5,73
2,1,5,0,8,11,6,110,11,6,84,11,5,73
3,1,11,0,7,11,6,110,11,6,84,11,6,84
1,1,6,0,6,11,7,116,11,6,84,11,6,84
2,1,26,0,5,11,7,116,11,7,110,11,6,84
3,1,19,0,4,11,7,116,11,7,110,11,7,103
1,1,16,0,3,11,8,132,11,7,110,11,7,103
2,1,24,0,2,11,8,132,11,8,134,11,7,103
ENDOFGAME
1,1,20,0,24,11,1,20,11,0,0,11,0,0
2,1,26,0,23,11,1,20,11,1,26,11,0,0
3,1,29,0,22,11,1,20,11,1,26,11,1,29
1,1,10,0,21,11,2,30,11,1,26,11,1,29
2,1,25,0,20,11,2,30,11,2,25,11,1,29
3,1,15,0,19,11,2,30,11,2,25,11,2,44
1,1,5,0,18,11,3,35,11,2,25,11,2,44
2,1,24,0,17,11,3,35,11,3,24,11,2,44
3,1,23,0,16,11,3,35,11,3,24,11,3,67
1,1,32,0,15,11,4,67,11,3,24,11,3,67
2,1,12,0,14,11,4,67,11,4,36,11,3,67
3,1,35,0,13,11,4,67,11,4,36,11,4,102
1,1,14,0,12,11,5,81,11,4,36,11,4,102
2,1,9,0,11,11,5,81,11,5,45,11,4,102
3,1,30,0,10,11,5,81,11,5,45,11,5,102
1,1,21,0,9,11,6,81,11,5,45,11,5,102
2,1,6,0,8,11,6,81,11,6,51,11,5,102
3,1,22,0,7,11,6,81,11,6,51,11,6,101
1,1,31,0,6,11,7,80,11,6,51,11,6,101
2,1,16,0,5,11,7,80,11,7,67,11,6,101
3,1,18,0,4,11,7,80,11,7,67,11,7,119
1,1,34,0,3,11,8,114,11,7,67,11,7,119
2,1,11,0,2,11,8,114,11,8,66,11,7,119
ENDOFGAME
1,1,30,0,24,11,1,30,11,0,0,11,0,0
2,1,18,0,23,11,1,30,11,1,18,11,0,0
3,1,35,0,22,11,1,30,11,1,18,11,1,35
1,1,25,0,21,11,2,55,11,1,18,11,1,35
2,1,26,0,20,11,2,55,11,2,44,11,1,35
3,1,8,0,19,11,2,55,11,2,44,11,2,43
1,1,11,0,18,11,3,66,11,2,44,11,2,43
2,1,20,0,17,11,3,66,11,3,64,11,2,43
3,1,22,0,16,11,3,66,11,3,64,11,3,65
1,1,5,0,15,11,4,71,11,3,64,11,3,65
2,1,21,0,14,11,4,71,11,4,64,11,3,65
3,1,12,0,13,11,4,71,11,4,64,11,4,77
1,1,7,0,12,11,5,78,11,4,64,11,4,77
2,1,27,0,11,11,5,78,11,5,64,11,4,77
3,1,29,0,10,11,5,78,11,5,64,11,5,106
1,1,34,0,9,11,6,112,11,5,64,11,5,106
2,1,9,0,8,11,6,112,11,6,73,11,5,106
3,1,17,0,7,11,6,112,11,6,73,11,6,123
1,1,28,0,6,11,7,140,11,6,73,11,6,123
2,1,15,0,5,11,7,140,11,7,88,11,6,123
3,1,13,0,4,11,7,140,11,7,88,11,7,123
1,1,23,0,3,11,8,163,11,7,88,11,7,123
2,1,14,0,2,11,8,163,11,8,87,11,7,123
ENDOFGAME
1,0,21,0,24,11,0,0,11,0,0,11,0,0
2,1,21,0,24,10,0,0,12,1,21,11,0,0
3,1,8,0,23,10,0,0,12,1,21,11,1,8
1,1,16,0,22,10,1,16,12,1,21,11,1,8
2,1,3,0,21,10,1,16,12,2,24,11,1,8
3,1,11,0,20,10,1,16,12,2,24,11,2,19
1,1,7,0,19,10,2,23,12,2,24,11,2,19
2,1,20,0,18,10,2,23,12,3,23,11,2,19
3,1,32,0,17,10,2,23,12,3,23,11,3,51
1,1,26,0,16,10,3,49,12,3,23,11,3,51
2,1,4,0,15,10,3,49,12,4,23,11,3,51
3,1,14,0,14,10,3,49,12,4,23,11,4,65
1,1,25,0,13,10,4,48,12,4,23,11,4,65
2,1,19,0,12,10,4,48,12,5,22,11,4,65
3,1,28,0,11,10,4,48,12,5,22,11,5,93
1,1,27,0,10,10,5,48,12,5,22,11,5,93
2,1,34,0,9,10,5,48,12,6,56,11,5,93
3,1,29,0,8,10,5,48,12,6,56,11,6,93
1,1,18,0,7,10,6,66,12,6,56,11,6,93
2,1,15,0,6,10,6,66,12,7,71,11,6,93
3,1,17,0,5,10,6,66,12,7,71,11,7,110
1,1,33,0,4,10,7,99,12,7,71,11,7,110
2,1,5,0,3,10,7,99,12,8,71,11,7,110
3,1,12,0,2,10,7,99,12,8,71,11,8,110
ENDOFGAME
1,1,30,0,24,11,1,30,11,0,0,11,0,0
2,1,18,0,23,11,1,30,11,1,18,11,0,0
3,1,34,0,22,11,1,30,11,1,18,11,1,34
1,1,5,0,21,11,2,35,11,1,18,11,1,34
2,1,15,0,20,11,2,35,11,2,33,11,1,34
3,1,20,0,19,11,2,35,11,2,33,11,2,54
1,1,10,0,18,11,3,45,11,2,33,11,2,54
2,1,29,0,17,11,3,45,11,3,62,11,2,54
3,1,14,0,16,11,3,45,11,3,62,11,3,68
1,1,3,0,15,11,4,48,11,3,62,11,3,68
2,1,33,0,14,11,4,48,11,4,95,11,3,68
3,1,17,0,13,11,4,48,11,4,95,11,4,85
1,1,6,0,12,11,5,48,11,4,95,11,4,85
2,1,21,0,11,11,5,48,11,5,116,11,4,85
3,1,23,0,10,11,5,48,11,5,116,11,5,108
1,1,13,0,9,11,6,61,11,5,116,11,5,108
2,1,4,0,8,11,6,61,11,6,120,11,5,108
3,1,27,0,7,11,6,61,11,6,120,11,6,135
1,1,16,0,6,11,7,77,11,6,120,11,6,135
2,1,9,0,5,11,7,77,11,7,129,11,6,135
3,1,22,0,4,11,7,77,11,7,129,11,7,134
1,1,24,0,3,11,8,101,11,7,129,11,7,134
2,1,7,0,2,11,8,101,11,8,136,11,7,134
ENDOFGAME
1,0,26,0,24,11,0,0,11,0,0,11,0,0
2,1,26,0,24,10,0,0,12,1,26,11,0,0
3,1,21,0,23,10,0,0,12,1,26,11,1,21
1,1,24,0,22,10,1,24,12,1,26,11,1,21
2,1,22,0,21,10,1,24,12,2,48,11,1,21
3,1,3,0,20,10,1,24,12,2,48,11,2,24
1,1,15,0,19,10,2,39,12,2,48,11,2,24
2,1,10,0,18,10,2,39,12,3,58,11,2,24
3,1,31,0,17,10,2,39,12,3,58,11,3,55
1,1,33,0,16,10,3,72,12,3,58,11,3,55
2,1,16,0,15,10,3,72,12,4,74,11,3,55
3,1,9,0,14,10,3,72,12,4,74,11,4,64
1,1,28,0,13,10,4,100,12,4,74,11,4,64
2,1,18,0,12,10,4,100,12,5,92,11,4,64
3,1,25,0,11,10,4,100,12,5,92,11,5,89
1,1,4,0,10,10,5,104,12,5,92,11,5,89
2,1,5,0,9,10,5,104,12,6,97,11,5,89
3,1,29,0,8,10,5,104,12,6,97,11,6,118
1,1,8,0,7,10,6,112,12,6,97,11,6,118
2,1,19,0,6,10,6,112,12,7,97,11,6,118
3,1,12,0,5,10,6,112,12,7,97,11,7,130
1,1,20,0,4,10,7,132,12,7,97,11,7,130
2,1,23,0,3,10,7,132,12,8,97,11,7,130
3,1,7,0,2,10,7,132,12,8,97,11,8,137
ENDOFGAME
1,0,16,0,24,11,0,0,11,0,0,11,0,0
2,1,16,0,24,10,0,0,12,1,16,11,0,0
3,1,22,0,23,10,0,0,12,1,16,11,1,22
1,1,34,0,22,10,1,34,12,1,16,11,1,22
2,1,3,0,21,10,1,34,12,2,19,11,1,22
3,1,17,0,20,10,1,34,12,2,19,11,2,39
1,1,14,0,19,10,2,48,12,2,19,11,2,39
2,1,6,0,18,10,2,48,12,3,25,11,2,39
3,1,35,0,17,10,2,48,12,3,25,11,3,74
1,1,11,0,16,10,3,59,12,3,25,11,3,74
2,1,30,0,15,10,3,59,12,4,55,11,3,74
3,1,23,0,14,10,3,59,12,4,55,11,4,74
1,1,28,0,13,10,4,87,12,4,55,11,4,74
2,1,32,0,12,10,4,87,12,5,87,11,4,74
3,1,12,0,11,10,4,87,12,5,87,11,5,86
1,1,24,0,10,10,5,111,12,5,87,11,5,86
2,1,18,0,9,10,5,111,12,6,105,11,5,86
3,1,25,0,8,10,5,111,12,6,105,11,6,111
1,1,33,0,7,10,6,110,12,6,105,11,6,111
2,1,8,0,6,10,6,110,12,7,113,11,6,111
3,1,20,0,5,10,6,110,12,7,113,11,7,131
1,1,7,0,4,10,7,117,12,7,113,11,7,131
2,1,21,0,3,10,7,117,12,8,134,11,7,131
3,1,4,0,2,10,7,117,12,8,134,11,8,135
ENDOFGAME
1,0,24,0,24,11,0,0,11,0,0,11,0,0
2,1,24,0,24,10,0,0,12,1,24,11,0,0
3,1,18,0,23,10,0,0,12,1,24,11,1,18
1,1,17,0,22,10,1,17,12,1,24,11,1,18
2,1,34,0,21,10,1,17,12,2,58,11,1,18
3,1,7,0,20,10,1,17,12,2,58,11,2,25
1,1,33,0,19,10,2,50,12,2,58,11,2,25
2,1,27,0,18,10,2,50,12,3,85,11,2,25
3,1,31,0,17,10,2,50,12,3,85,11,3,56
1,1,4,0,16,10,3,54,12,3,85,11,3,56
2,1,10,0,15,10,3,54,12,4,95,11,3,56
3,1,30,0,14,10,3,54,12,4,95,11,4,55
1,1,13,0,13,10,4,67,12,4,95,11,4,55
2,1,16,0,12,10,4,67,12,5,111,11,4,55
3,1,22,0,11,10,4,67,12,5,111,11,5,77
1,1,23,0,10,10,5,90,12,5,111,11,5,77
2,1,29,0,9,10,5,90,12,6,140,11,5,77
3,1,25,0,8,10,5,90,12,6,140,11,6,102
1,1,15,0,7,10,6,105,12,6,140,11,6,102
2,1,32,0,6,10,6,105,12,7,172,11,6,102
3,1,26,0,5,10,6,105,12,7,172,11,7,102
1,1,28,0,4,10,7,133,12,7,172,11,7,102
2,1,14,0,3,10,7,133,12,8,186,11,7,102
3,1,21,0,2,10,7,133,12,8,186,11,8,101
ENDOFGAME
1,1,27,0,24,11,1,27,11,0,0,11,0,0
2,1,29,0,23,11,1,27,11,1,29,11,0,0
3,1,4,0,22,11,1,27,11,1,29,11,1,4
1,1,17,0,21,11,2,44,11,1,29,11,1,4
2,1,14,0,20,11,2,44,11,2,43,11,1,4
3,1,15,0,19,11,2,44,11,2,43,11,2,19
1,1,23,0,18,11,3,67,11,2,43,11,2,19
2,1,22,0,17,11,3,67,11,3,65,11,2,19
3,1,19,0,16,11,3,67,11,3,65,11,3,38
1,1,20,0,15,11,4,87,11,3,65,11,3,38
2,1,3,0,14,11,4,87,11,4,68,11,3,38
3,1,11,0,13,11,4,87,11,4,68,11,4,49
1,1,31,0,12,11,5,118,11,4,68,11,4,49
2,1,16,0,11,11,5,118,11,5,84,11,4,49
3,1,12,0,10,11,5,118,11,5,84,11,5,49
1,1,10,0,9,11,6,128,11,5,84,11,5,49
2,1,35,0,8,11,6,128,11,6,119,11,5,49
3,1,21,0,7,11,6,128,11,6,119,11,6,70
1,1,18,0,6,11,7,128,11,6,119,11,6,70
2,1,6,0,5,11,7,128,11,7,125,11,6,70
3,1,9,0,4,11,7,128,11,7,125,11,7,79
1,1,28,0,3,11,8,128,11,7,125,11,7,79
2,1,8,0,2,11,8,128,11,8,133,11,7,79
ENDOFGAME
1,0,18,0,24,11,0,0,11,0,0,11,0,0
2,1,18,0,24,10,0,0,12,1,18,11,0,0
3,1,9,0,23,10,0,0,12,1,18,11,1,9
1,1,15,0,22,10,1,15,12,1,18,11,1,9
2,1,8,0,21,10,1,15,12,2,26,11,1,9
3,1,10,0,20,10,1,15,12,2,26,11,2,9
1,1,30,0,19,10,2,45,12,2,26,11,2,9
2,1,3,0,18,10,2,45,12,3,29,11,2,9
3,1,17,0,17,10,2,45,12,3,29,11,3,26
1,1,20,0,16,10,3,65,12,3,29,11,3,26
2,1,24,0,15,10,3,65,12,4,53,11,3,26
3,1,28,0,14,10,3,65,12,4,53,11,4,54
1,1,31,0,13,10,4,65,12,4,53,11,4,54
2,1,11,0,12,10,4,65,12,5,64,11,4,54
3,1,29,0,11,10,4,65,12,5,64,11,5,54
1,1,4,0,10,10,5,69,12,5,64,11,5,54
2,1,33,0,9,10,5,69,12,6,97,11,5,54
3,1,23,0,8,10,5,69,12,6,97,11,6,77
1,1,14,0,7,10,6,68,12,6,97,11,6,77
2,1,26,0,6,10,6,68,12,7,123,11,6,77
3,1,35,0,5,10,6,68,12,7,123,11,7,112
1,1,5,0,4,10,7,68,12,7,123,11,7,112
2,1,6,0,3,10,7,68,12,8,129,11,7,112
3,1,21,0,2,10,7,68,12,8,129,11,8,133
ENDOFGAME
1,1,15,0,24,11,1,15,11,0,0,11,0,0
2,1,6,0,23,11,1,15,11,1,6,11,0,0
3,1,21,0,22,11,1,15,11,1,6,11,1,21
1,1,26,0,21,11,2,41,11,1,6,11,1,21
2,1,12,0,20,11,2,41,11,2,18,11,1,21
3,1,5,0,19,11,2,41,11,2,18,11,2,26
1,1,17,0,18,11,3,58,11,2,18,11,2,26
2,1,3,0,17,11,3,58,11,3,21,11,2,26
3,1,27,0,16,11,3,58,11,3,21,11,3,53
1,1,29,0,15,11,4,87,11,3,21,11,3,53
2,1,32,0,14,11,4,87,11,4,53,11,3,53
3,1,7,0,13,11,4,87,11,4,53,11,4,60
1,1,14,0,12,11,5,86,11,4,53,11,4,60
2,1,19,0,11,11,5,86,11,5,72,11,4,60
3,1,4,0,10,11,5,86,11,5,72,11,5,59
1,1,35,0,9,11,6,121,11,5,72,11,5,59
2,1,18,0,8,11,6,121,11,6,71,11,5,59
3,1,9,0,7,11,6,121,11,6,71,11,6,68
1,1,25,0,6,11,7,120,11,6,71,11,6,68
2,1,22,0,5,11,7,120,11,7,93,11,6,68
3,1,11,0,4,11,7,120,11,7,93,11,7,79
1,1,31,0,3,11,8,151,11,7,93,11,7,79
2,1,23,0,2,11,8,151,11,8,93,11,7,79
ENDOFGAME
1,1,6,0,24,11,1,6,11,0,0,11,0,0
2,1,11,0,23,11,1,6,11,1,11,11,0,0
3,1,3,0,22,11,1,6,11,1,11,11,1,3
1,1,29,0,21,11,2,35,11,1,11,11,1,3
2,1,33,0,20,11,2,35,11,2,44,11,1,3
3,1,15,0,19,11,2,35,11,2,44,11,2,18
1,1,20,0,18,11,3,55,11,2,44,11,2,18
2,1,8,0,17,11,3,55,11,3,52,11,2,18
3,1,10,0,16,11,3,55,11,3,52,11,3,28
1,1,18,0,15,11,4,73,11,3,52,11,3,28
2,1,31,0,14,11,4,73,11,4,83,11,3,28
3,1,21,0,13,11,4,73,11,4,83,11,4,49
1,1,24,0,12,11,5,97,11,4,83,11,4,49
2,1,23,0,11,11,5,97,11,5,106,11,4,49
3,1,32,0,10,11,5,97,11,5,106,11,5,81
1,1,5,0,9,11,6,96,11,5,106,11,5,81
2,1,13,0,8,11,6,96,11,6,119,11,5,81
3,1,4,0,7,11,6,96,11,6,119,11,6,81
1,1,22,0,6,11,7,118,11,6,119,11,6,81
2,1,30,0,5,11,7,118,11,7,118,11,6,81
3,1,27,0,4,11,7,118,11,7,118,11,7,108
1,1,35,0,3,11,8,153,11,7,118,11,7,108
2,1,12,0,2,11,8,153,11,8,105,11,7,108
ENDOFGAME
1,1,11,0,24,11,1,11,11,0,0,11,0,0
2,1,3,0,23,11,1,11,11,1,3,11,0,0
3,1,16,0,22,11,1,11,11,1,3,11,1,16
1,1,18,0,21,11,2,29,11,1,3,11,1,16
2,1,28,0,20,11,2,29,11,2,31,11,1,16
3,1,25,0,19,11,2,29,11,2,31,11,2,41
1,1,7,0,18,11,3,36,11,2,31,11,2,41
2,1,14,0,17,11,3,36,11,3,45,11,2,41
3,1,6,0,16,11,3,36,11,3,45,11,3,47
1,1,24,0,15,11,4,60,11,3,45,11,3,47
2,1,21,0,14,11,4,60,11,4,66,11,3,47
3,1,4,0,13,11,4,60,11,4,66,11,4,51
1,1,34,0,12,11,5,94,11,4,66,11,4,51
2,1,8,0,11,11,5,94,11,5,74,11,4,51
3,1,31,0,10,11,5,94,11,5,74,11,5,82
1,1,12,0,9,11,6,94,11,5,74,11,5,82
2,1,20,0,8,11,6,94,11,6,73,11,5,82
3,1,27,0,7,11,6,94,11,6,73,11,6,109
1,1,33,0,6,11,7,93,11,6,73,11,6,109
2,1,22,0,5,11,7,93,11,7,73,11,6,109
3,1,10,0,4,11,7,93,11,7,73,11,7,119
1,1,9,0,3,11,8,102,11,7,73,11,7,119
2,1,19,0,2,11,8,102,11,8,72,11,7,119
ENDOFGAME
1,0,24,0,24,11,0,0,11,0,0,11,0,0
2,1,24,0,24,10,0,0,12,1,24,11,0,0
3,1,8,0,23,10,0,0,12,1,24,11,1,8
1,1,17,0,22,10,1,17,12,1,24,11,1,8
2,1,21,0,21,10,1,17,12,2,45,11,1,8
3,1,11,0,20,10,1,17,12,2,45,11,2,19
1,1,22,0,19,10,2,39,12,2,45,11,2,19
2,1,6,0,18,10,2,39,12,3,51,11,2,19
3,1,19,0,17,10,2,39,12,3,51,11,3,38
1,1,12,0,16,10,3,51,12,3,51,11,3,38
2,1,30,0,15,10,3,51,12,4,81,11,3,38
3,1,31,0,14,10,3,51,12,4,81,11,4,69
1,1,10,0,13,10,4,61,12,4,81,11,4,69
2,1,16,0,12,10,4,61,12,5,97,11,4,69
3,1,7,0,11,10,4,61,12,5,97,11,5,68
